stage,year,query,page_start,page_index,eid,title,creator,coverDate,publicationName,doi,citedby_count,subtype,aggregationType
transit,2016,"TITLE-ABS-KEY(""supply chain"" OR ""semiconductor supply chain"" OR ""counterfeit"" OR ""IC counterfeit"" OR ""counterfeit detection"" OR ""hardware authentication"" OR ""physically unclonable function"" OR PUF OR ""chip provenance"" OR ""chain of custody"" OR traceability OR ""burn-in"" OR ""system-level test"" OR SLT OR ""final test"" OR ""package test"" OR ""wafer probe"" OR ""wafer sort"" OR ""known good die"" OR KGD OR ""hardware trojan"" OR ""trojan detection"" OR ""binning"" OR ""speed binning"") AND TITLE-ABS-KEY(""integrated circuit"" OR ""IC design"" OR CMOS OR VLSI OR ""standard cell"" OR ""cell library"" OR netlist OR ""physical design"" OR ""System Verilog"" OR ""place and route"" OR ""static timing analysis"" OR ""timing closure"" OR ""clock tree"" OR TCAD OR CTS OR layout OR ""layout synthesis"" OR ""simulation"" OR lithography OR mask OR ""design rule"" OR DRC OR LVS OR ""EDA"" OR ""electronic design automation"") AND PUBYEAR = 2016 AND (SRCTITLE(""IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems"") OR SRCTITLE(""ACM Transactions on Design Automation of Electronic Systems"") OR SRCTITLE(""Integration"") OR SRCTITLE(""Journal of Computational Electronics"") OR SRCTITLE(""IEEE Transactions on Very Large Scale Integration (VLSI) Systems"") OR SRCTITLE(""IEEE Design & Test"") OR SRCTITLE(""Microelectronics Journal"") OR SRCTITLE(""IEEE Transactions on Semiconductor Manufacturing"") OR SRCTITLE(""Microelectronics Reliability"")) AND SRCTYPE(j) AND DOCTYPE(ar)",0,0,2-s2.0-84961721078,On Reverse Engineering-Based Hardware Trojan Detection,Bao C.,2016-01-01,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,10.1109/TCAD.2015.2488495,157,Article,Journal
transit,2016,"TITLE-ABS-KEY(""supply chain"" OR ""semiconductor supply chain"" OR ""counterfeit"" OR ""IC counterfeit"" OR ""counterfeit detection"" OR ""hardware authentication"" OR ""physically unclonable function"" OR PUF OR ""chip provenance"" OR ""chain of custody"" OR traceability OR ""burn-in"" OR ""system-level test"" OR SLT OR ""final test"" OR ""package test"" OR ""wafer probe"" OR ""wafer sort"" OR ""known good die"" OR KGD OR ""hardware trojan"" OR ""trojan detection"" OR ""binning"" OR ""speed binning"") AND TITLE-ABS-KEY(""integrated circuit"" OR ""IC design"" OR CMOS OR VLSI OR ""standard cell"" OR ""cell library"" OR netlist OR ""physical design"" OR ""System Verilog"" OR ""place and route"" OR ""static timing analysis"" OR ""timing closure"" OR ""clock tree"" OR TCAD OR CTS OR layout OR ""layout synthesis"" OR ""simulation"" OR lithography OR mask OR ""design rule"" OR DRC OR LVS OR ""EDA"" OR ""electronic design automation"") AND PUBYEAR = 2016 AND (SRCTITLE(""IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems"") OR SRCTITLE(""ACM Transactions on Design Automation of Electronic Systems"") OR SRCTITLE(""Integration"") OR SRCTITLE(""Journal of Computational Electronics"") OR SRCTITLE(""IEEE Transactions on Very Large Scale Integration (VLSI) Systems"") OR SRCTITLE(""IEEE Design & Test"") OR SRCTITLE(""Microelectronics Journal"") OR SRCTITLE(""IEEE Transactions on Semiconductor Manufacturing"") OR SRCTITLE(""Microelectronics Reliability"")) AND SRCTYPE(j) AND DOCTYPE(ar)",0,0,2-s2.0-84961753626,SeMIA: Self-Similarity-Based IC Integrity Analysis,Zheng Y.,2016-01-01,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,10.1109/TCAD.2015.2449231,41,Article,Journal
transit,2016,"TITLE-ABS-KEY(""supply chain"" OR ""semiconductor supply chain"" OR ""counterfeit"" OR ""IC counterfeit"" OR ""counterfeit detection"" OR ""hardware authentication"" OR ""physically unclonable function"" OR PUF OR ""chip provenance"" OR ""chain of custody"" OR traceability OR ""burn-in"" OR ""system-level test"" OR SLT OR ""final test"" OR ""package test"" OR ""wafer probe"" OR ""wafer sort"" OR ""known good die"" OR KGD OR ""hardware trojan"" OR ""trojan detection"" OR ""binning"" OR ""speed binning"") AND TITLE-ABS-KEY(""integrated circuit"" OR ""IC design"" OR CMOS OR VLSI OR ""standard cell"" OR ""cell library"" OR netlist OR ""physical design"" OR ""System Verilog"" OR ""place and route"" OR ""static timing analysis"" OR ""timing closure"" OR ""clock tree"" OR TCAD OR CTS OR layout OR ""layout synthesis"" OR ""simulation"" OR lithography OR mask OR ""design rule"" OR DRC OR LVS OR ""EDA"" OR ""electronic design automation"") AND PUBYEAR = 2016 AND (SRCTITLE(""IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems"") OR SRCTITLE(""ACM Transactions on Design Automation of Electronic Systems"") OR SRCTITLE(""Integration"") OR SRCTITLE(""Journal of Computational Electronics"") OR SRCTITLE(""IEEE Transactions on Very Large Scale Integration (VLSI) Systems"") OR SRCTITLE(""IEEE Design & Test"") OR SRCTITLE(""Microelectronics Journal"") OR SRCTITLE(""IEEE Transactions on Semiconductor Manufacturing"") OR SRCTITLE(""Microelectronics Reliability"")) AND SRCTYPE(j) AND DOCTYPE(ar)",0,0,2-s2.0-84923658439,A Novel Thyristor-Based Silicon Physical Unclonable Function,Bai C.,2016-01-01,IEEE Transactions on Very Large Scale Integration VLSI Systems,10.1109/TVLSI.2015.2398454,24,Article,Journal
transit,2017,"TITLE-ABS-KEY(""supply chain"" OR ""semiconductor supply chain"" OR ""counterfeit"" OR ""IC counterfeit"" OR ""counterfeit detection"" OR ""hardware authentication"" OR ""physically unclonable function"" OR PUF OR ""chip provenance"" OR ""chain of custody"" OR traceability OR ""burn-in"" OR ""system-level test"" OR SLT OR ""final test"" OR ""package test"" OR ""wafer probe"" OR ""wafer sort"" OR ""known good die"" OR KGD OR ""hardware trojan"" OR ""trojan detection"" OR ""binning"" OR ""speed binning"") AND TITLE-ABS-KEY(""integrated circuit"" OR ""IC design"" OR CMOS OR VLSI OR ""standard cell"" OR ""cell library"" OR netlist OR ""physical design"" OR ""System Verilog"" OR ""place and route"" OR ""static timing analysis"" OR ""timing closure"" OR ""clock tree"" OR TCAD OR CTS OR layout OR ""layout synthesis"" OR ""simulation"" OR lithography OR mask OR ""design rule"" OR DRC OR LVS OR ""EDA"" OR ""electronic design automation"") AND PUBYEAR = 2017 AND (SRCTITLE(""IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems"") OR SRCTITLE(""ACM Transactions on Design Automation of Electronic Systems"") OR SRCTITLE(""Integration"") OR SRCTITLE(""Journal of Computational Electronics"") OR SRCTITLE(""IEEE Transactions on Very Large Scale Integration (VLSI) Systems"") OR SRCTITLE(""IEEE Design & Test"") OR SRCTITLE(""Microelectronics Journal"") OR SRCTITLE(""IEEE Transactions on Semiconductor Manufacturing"") OR SRCTITLE(""Microelectronics Reliability"")) AND SRCTYPE(j) AND DOCTYPE(ar)",0,0,2-s2.0-85000948499,An On-Chip Technique to Detect Hardware Trojans and Assist Counterfeit Identification,Lecomte M.,2017-12-01,IEEE Transactions on Very Large Scale Integration VLSI Systems,10.1109/TVLSI.2016.2627525,38,Article,Journal
transit,2017,"TITLE-ABS-KEY(""supply chain"" OR ""semiconductor supply chain"" OR ""counterfeit"" OR ""IC counterfeit"" OR ""counterfeit detection"" OR ""hardware authentication"" OR ""physically unclonable function"" OR PUF OR ""chip provenance"" OR ""chain of custody"" OR traceability OR ""burn-in"" OR ""system-level test"" OR SLT OR ""final test"" OR ""package test"" OR ""wafer probe"" OR ""wafer sort"" OR ""known good die"" OR KGD OR ""hardware trojan"" OR ""trojan detection"" OR ""binning"" OR ""speed binning"") AND TITLE-ABS-KEY(""integrated circuit"" OR ""IC design"" OR CMOS OR VLSI OR ""standard cell"" OR ""cell library"" OR netlist OR ""physical design"" OR ""System Verilog"" OR ""place and route"" OR ""static timing analysis"" OR ""timing closure"" OR ""clock tree"" OR TCAD OR CTS OR layout OR ""layout synthesis"" OR ""simulation"" OR lithography OR mask OR ""design rule"" OR DRC OR LVS OR ""EDA"" OR ""electronic design automation"") AND PUBYEAR = 2017 AND (SRCTITLE(""IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems"") OR SRCTITLE(""ACM Transactions on Design Automation of Electronic Systems"") OR SRCTITLE(""Integration"") OR SRCTITLE(""Journal of Computational Electronics"") OR SRCTITLE(""IEEE Transactions on Very Large Scale Integration (VLSI) Systems"") OR SRCTITLE(""IEEE Design & Test"") OR SRCTITLE(""Microelectronics Journal"") OR SRCTITLE(""IEEE Transactions on Semiconductor Manufacturing"") OR SRCTITLE(""Microelectronics Reliability"")) AND SRCTYPE(j) AND DOCTYPE(ar)",0,0,2-s2.0-85030767086,"Security beyond CMOS: Fundamentals, Applications, and Roadmap",Rahman F.,2017-12-01,IEEE Transactions on Very Large Scale Integration VLSI Systems,10.1109/TVLSI.2017.2742943,28,Article,Journal
transit,2017,"TITLE-ABS-KEY(""supply chain"" OR ""semiconductor supply chain"" OR ""counterfeit"" OR ""IC counterfeit"" OR ""counterfeit detection"" OR ""hardware authentication"" OR ""physically unclonable function"" OR PUF OR ""chip provenance"" OR ""chain of custody"" OR traceability OR ""burn-in"" OR ""system-level test"" OR SLT OR ""final test"" OR ""package test"" OR ""wafer probe"" OR ""wafer sort"" OR ""known good die"" OR KGD OR ""hardware trojan"" OR ""trojan detection"" OR ""binning"" OR ""speed binning"") AND TITLE-ABS-KEY(""integrated circuit"" OR ""IC design"" OR CMOS OR VLSI OR ""standard cell"" OR ""cell library"" OR netlist OR ""physical design"" OR ""System Verilog"" OR ""place and route"" OR ""static timing analysis"" OR ""timing closure"" OR ""clock tree"" OR TCAD OR CTS OR layout OR ""layout synthesis"" OR ""simulation"" OR lithography OR mask OR ""design rule"" OR DRC OR LVS OR ""EDA"" OR ""electronic design automation"") AND PUBYEAR = 2017 AND (SRCTITLE(""IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems"") OR SRCTITLE(""ACM Transactions on Design Automation of Electronic Systems"") OR SRCTITLE(""Integration"") OR SRCTITLE(""Journal of Computational Electronics"") OR SRCTITLE(""IEEE Transactions on Very Large Scale Integration (VLSI) Systems"") OR SRCTITLE(""IEEE Design & Test"") OR SRCTITLE(""Microelectronics Journal"") OR SRCTITLE(""IEEE Transactions on Semiconductor Manufacturing"") OR SRCTITLE(""Microelectronics Reliability"")) AND SRCTYPE(j) AND DOCTYPE(ar)",0,0,2-s2.0-85026286232,Impact of via density and passivation thickness on the mechanical integrity of advanced Back-End-Of-Line interconnects,Ključar L.,2017-12-01,Microelectronics Reliability,10.1016/j.microrel.2017.07.017,1,Article,Journal
transit,2017,"TITLE-ABS-KEY(""supply chain"" OR ""semiconductor supply chain"" OR ""counterfeit"" OR ""IC counterfeit"" OR ""counterfeit detection"" OR ""hardware authentication"" OR ""physically unclonable function"" OR PUF OR ""chip provenance"" OR ""chain of custody"" OR traceability OR ""burn-in"" OR ""system-level test"" OR SLT OR ""final test"" OR ""package test"" OR ""wafer probe"" OR ""wafer sort"" OR ""known good die"" OR KGD OR ""hardware trojan"" OR ""trojan detection"" OR ""binning"" OR ""speed binning"") AND TITLE-ABS-KEY(""integrated circuit"" OR ""IC design"" OR CMOS OR VLSI OR ""standard cell"" OR ""cell library"" OR netlist OR ""physical design"" OR ""System Verilog"" OR ""place and route"" OR ""static timing analysis"" OR ""timing closure"" OR ""clock tree"" OR TCAD OR CTS OR layout OR ""layout synthesis"" OR ""simulation"" OR lithography OR mask OR ""design rule"" OR DRC OR LVS OR ""EDA"" OR ""electronic design automation"") AND PUBYEAR = 2017 AND (SRCTITLE(""IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems"") OR SRCTITLE(""ACM Transactions on Design Automation of Electronic Systems"") OR SRCTITLE(""Integration"") OR SRCTITLE(""Journal of Computational Electronics"") OR SRCTITLE(""IEEE Transactions on Very Large Scale Integration (VLSI) Systems"") OR SRCTITLE(""IEEE Design & Test"") OR SRCTITLE(""Microelectronics Journal"") OR SRCTITLE(""IEEE Transactions on Semiconductor Manufacturing"") OR SRCTITLE(""Microelectronics Reliability"")) AND SRCTYPE(j) AND DOCTYPE(ar)",0,0,2-s2.0-85028515101,Poly-Si-Based Physical Unclonable Functions,Shen H.,2017-11-01,IEEE Transactions on Very Large Scale Integration VLSI Systems,10.1109/TVLSI.2017.2733531,4,Article,Journal
transit,2017,"TITLE-ABS-KEY(""supply chain"" OR ""semiconductor supply chain"" OR ""counterfeit"" OR ""IC counterfeit"" OR ""counterfeit detection"" OR ""hardware authentication"" OR ""physically unclonable function"" OR PUF OR ""chip provenance"" OR ""chain of custody"" OR traceability OR ""burn-in"" OR ""system-level test"" OR SLT OR ""final test"" OR ""package test"" OR ""wafer probe"" OR ""wafer sort"" OR ""known good die"" OR KGD OR ""hardware trojan"" OR ""trojan detection"" OR ""binning"" OR ""speed binning"") AND TITLE-ABS-KEY(""integrated circuit"" OR ""IC design"" OR CMOS OR VLSI OR ""standard cell"" OR ""cell library"" OR netlist OR ""physical design"" OR ""System Verilog"" OR ""place and route"" OR ""static timing analysis"" OR ""timing closure"" OR ""clock tree"" OR TCAD OR CTS OR layout OR ""layout synthesis"" OR ""simulation"" OR lithography OR mask OR ""design rule"" OR DRC OR LVS OR ""EDA"" OR ""electronic design automation"") AND PUBYEAR = 2017 AND (SRCTITLE(""IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems"") OR SRCTITLE(""ACM Transactions on Design Automation of Electronic Systems"") OR SRCTITLE(""Integration"") OR SRCTITLE(""Journal of Computational Electronics"") OR SRCTITLE(""IEEE Transactions on Very Large Scale Integration (VLSI) Systems"") OR SRCTITLE(""IEEE Design & Test"") OR SRCTITLE(""Microelectronics Journal"") OR SRCTITLE(""IEEE Transactions on Semiconductor Manufacturing"") OR SRCTITLE(""Microelectronics Reliability"")) AND SRCTYPE(j) AND DOCTYPE(ar)",0,0,2-s2.0-85029165793,Reliability Characteristics and Mechanisms of HRL's T3 GaN Technology,Burnham S.D.,2017-11-01,IEEE Transactions on Semiconductor Manufacturing,10.1109/TSM.2017.2748921,25,Article,Journal
transit,2017,"TITLE-ABS-KEY(""supply chain"" OR ""semiconductor supply chain"" OR ""counterfeit"" OR ""IC counterfeit"" OR ""counterfeit detection"" OR ""hardware authentication"" OR ""physically unclonable function"" OR PUF OR ""chip provenance"" OR ""chain of custody"" OR traceability OR ""burn-in"" OR ""system-level test"" OR SLT OR ""final test"" OR ""package test"" OR ""wafer probe"" OR ""wafer sort"" OR ""known good die"" OR KGD OR ""hardware trojan"" OR ""trojan detection"" OR ""binning"" OR ""speed binning"") AND TITLE-ABS-KEY(""integrated circuit"" OR ""IC design"" OR CMOS OR VLSI OR ""standard cell"" OR ""cell library"" OR netlist OR ""physical design"" OR ""System Verilog"" OR ""place and route"" OR ""static timing analysis"" OR ""timing closure"" OR ""clock tree"" OR TCAD OR CTS OR layout OR ""layout synthesis"" OR ""simulation"" OR lithography OR mask OR ""design rule"" OR DRC OR LVS OR ""EDA"" OR ""electronic design automation"") AND PUBYEAR = 2017 AND (SRCTITLE(""IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems"") OR SRCTITLE(""ACM Transactions on Design Automation of Electronic Systems"") OR SRCTITLE(""Integration"") OR SRCTITLE(""Journal of Computational Electronics"") OR SRCTITLE(""IEEE Transactions on Very Large Scale Integration (VLSI) Systems"") OR SRCTITLE(""IEEE Design & Test"") OR SRCTITLE(""Microelectronics Journal"") OR SRCTITLE(""IEEE Transactions on Semiconductor Manufacturing"") OR SRCTITLE(""Microelectronics Reliability"")) AND SRCTYPE(j) AND DOCTYPE(ar)",0,0,2-s2.0-85028930361,Hardware Trojan Detection Through Chip-Free Electromagnetic Side-Channel Statistical Analysis,He J.,2017-10-01,IEEE Transactions on Very Large Scale Integration VLSI Systems,10.1109/TVLSI.2017.2727985,152,Article,Journal
transit,2017,"TITLE-ABS-KEY(""supply chain"" OR ""semiconductor supply chain"" OR ""counterfeit"" OR ""IC counterfeit"" OR ""counterfeit detection"" OR ""hardware authentication"" OR ""physically unclonable function"" OR PUF OR ""chip provenance"" OR ""chain of custody"" OR traceability OR ""burn-in"" OR ""system-level test"" OR SLT OR ""final test"" OR ""package test"" OR ""wafer probe"" OR ""wafer sort"" OR ""known good die"" OR KGD OR ""hardware trojan"" OR ""trojan detection"" OR ""binning"" OR ""speed binning"") AND TITLE-ABS-KEY(""integrated circuit"" OR ""IC design"" OR CMOS OR VLSI OR ""standard cell"" OR ""cell library"" OR netlist OR ""physical design"" OR ""System Verilog"" OR ""place and route"" OR ""static timing analysis"" OR ""timing closure"" OR ""clock tree"" OR TCAD OR CTS OR layout OR ""layout synthesis"" OR ""simulation"" OR lithography OR mask OR ""design rule"" OR DRC OR LVS OR ""EDA"" OR ""electronic design automation"") AND PUBYEAR = 2017 AND (SRCTITLE(""IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems"") OR SRCTITLE(""ACM Transactions on Design Automation of Electronic Systems"") OR SRCTITLE(""Integration"") OR SRCTITLE(""Journal of Computational Electronics"") OR SRCTITLE(""IEEE Transactions on Very Large Scale Integration (VLSI) Systems"") OR SRCTITLE(""IEEE Design & Test"") OR SRCTITLE(""Microelectronics Journal"") OR SRCTITLE(""IEEE Transactions on Semiconductor Manufacturing"") OR SRCTITLE(""Microelectronics Reliability"")) AND SRCTYPE(j) AND DOCTYPE(ar)",0,0,2-s2.0-85029788914,A General Framework for Hardware Trojan Detection in Digital Circuits by Statistical Learning Algorithms,Chen X.,2017-10-01,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,10.1109/TCAD.2016.2638442,24,Article,Journal
transit,2017,"TITLE-ABS-KEY(""supply chain"" OR ""semiconductor supply chain"" OR ""counterfeit"" OR ""IC counterfeit"" OR ""counterfeit detection"" OR ""hardware authentication"" OR ""physically unclonable function"" OR PUF OR ""chip provenance"" OR ""chain of custody"" OR traceability OR ""burn-in"" OR ""system-level test"" OR SLT OR ""final test"" OR ""package test"" OR ""wafer probe"" OR ""wafer sort"" OR ""known good die"" OR KGD OR ""hardware trojan"" OR ""trojan detection"" OR ""binning"" OR ""speed binning"") AND TITLE-ABS-KEY(""integrated circuit"" OR ""IC design"" OR CMOS OR VLSI OR ""standard cell"" OR ""cell library"" OR netlist OR ""physical design"" OR ""System Verilog"" OR ""place and route"" OR ""static timing analysis"" OR ""timing closure"" OR ""clock tree"" OR TCAD OR CTS OR layout OR ""layout synthesis"" OR ""simulation"" OR lithography OR mask OR ""design rule"" OR DRC OR LVS OR ""EDA"" OR ""electronic design automation"") AND PUBYEAR = 2017 AND (SRCTITLE(""IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems"") OR SRCTITLE(""ACM Transactions on Design Automation of Electronic Systems"") OR SRCTITLE(""Integration"") OR SRCTITLE(""Journal of Computational Electronics"") OR SRCTITLE(""IEEE Transactions on Very Large Scale Integration (VLSI) Systems"") OR SRCTITLE(""IEEE Design & Test"") OR SRCTITLE(""Microelectronics Journal"") OR SRCTITLE(""IEEE Transactions on Semiconductor Manufacturing"") OR SRCTITLE(""Microelectronics Reliability"")) AND SRCTYPE(j) AND DOCTYPE(ar)",0,0,2-s2.0-85029536728,PUF-Based Fuzzy Authentication Without Error Correcting Codes,Yan W.,2017-09-01,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,10.1109/TCAD.2016.2638445,39,Article,Journal
transit,2017,"TITLE-ABS-KEY(""supply chain"" OR ""semiconductor supply chain"" OR ""counterfeit"" OR ""IC counterfeit"" OR ""counterfeit detection"" OR ""hardware authentication"" OR ""physically unclonable function"" OR PUF OR ""chip provenance"" OR ""chain of custody"" OR traceability OR ""burn-in"" OR ""system-level test"" OR SLT OR ""final test"" OR ""package test"" OR ""wafer probe"" OR ""wafer sort"" OR ""known good die"" OR KGD OR ""hardware trojan"" OR ""trojan detection"" OR ""binning"" OR ""speed binning"") AND TITLE-ABS-KEY(""integrated circuit"" OR ""IC design"" OR CMOS OR VLSI OR ""standard cell"" OR ""cell library"" OR netlist OR ""physical design"" OR ""System Verilog"" OR ""place and route"" OR ""static timing analysis"" OR ""timing closure"" OR ""clock tree"" OR TCAD OR CTS OR layout OR ""layout synthesis"" OR ""simulation"" OR lithography OR mask OR ""design rule"" OR DRC OR LVS OR ""EDA"" OR ""electronic design automation"") AND PUBYEAR = 2017 AND (SRCTITLE(""IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems"") OR SRCTITLE(""ACM Transactions on Design Automation of Electronic Systems"") OR SRCTITLE(""Integration"") OR SRCTITLE(""Journal of Computational Electronics"") OR SRCTITLE(""IEEE Transactions on Very Large Scale Integration (VLSI) Systems"") OR SRCTITLE(""IEEE Design & Test"") OR SRCTITLE(""Microelectronics Journal"") OR SRCTITLE(""IEEE Transactions on Semiconductor Manufacturing"") OR SRCTITLE(""Microelectronics Reliability"")) AND SRCTYPE(j) AND DOCTYPE(ar)",0,0,2-s2.0-85020521982,Effective usage of redundancy to aid neutralization of hardware Trojans in Integrated Circuits,Gunti N.,2017-09-01,Integration the VLSI Journal,10.1016/j.vlsi.2017.06.002,14,Article,Journal
transit,2017,"TITLE-ABS-KEY(""supply chain"" OR ""semiconductor supply chain"" OR ""counterfeit"" OR ""IC counterfeit"" OR ""counterfeit detection"" OR ""hardware authentication"" OR ""physically unclonable function"" OR PUF OR ""chip provenance"" OR ""chain of custody"" OR traceability OR ""burn-in"" OR ""system-level test"" OR SLT OR ""final test"" OR ""package test"" OR ""wafer probe"" OR ""wafer sort"" OR ""known good die"" OR KGD OR ""hardware trojan"" OR ""trojan detection"" OR ""binning"" OR ""speed binning"") AND TITLE-ABS-KEY(""integrated circuit"" OR ""IC design"" OR CMOS OR VLSI OR ""standard cell"" OR ""cell library"" OR netlist OR ""physical design"" OR ""System Verilog"" OR ""place and route"" OR ""static timing analysis"" OR ""timing closure"" OR ""clock tree"" OR TCAD OR CTS OR layout OR ""layout synthesis"" OR ""simulation"" OR lithography OR mask OR ""design rule"" OR DRC OR LVS OR ""EDA"" OR ""electronic design automation"") AND PUBYEAR = 2017 AND (SRCTITLE(""IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems"") OR SRCTITLE(""ACM Transactions on Design Automation of Electronic Systems"") OR SRCTITLE(""Integration"") OR SRCTITLE(""Journal of Computational Electronics"") OR SRCTITLE(""IEEE Transactions on Very Large Scale Integration (VLSI) Systems"") OR SRCTITLE(""IEEE Design & Test"") OR SRCTITLE(""Microelectronics Journal"") OR SRCTITLE(""IEEE Transactions on Semiconductor Manufacturing"") OR SRCTITLE(""Microelectronics Reliability"")) AND SRCTYPE(j) AND DOCTYPE(ar)",0,0,2-s2.0-85020047580,Hardware trojans in 3-D ICs due to NBTI effects and countermeasure,Mossa S.F.,2017-09-01,Integration the VLSI Journal,10.1016/j.vlsi.2017.03.009,18,Article,Journal
transit,2017,"TITLE-ABS-KEY(""supply chain"" OR ""semiconductor supply chain"" OR ""counterfeit"" OR ""IC counterfeit"" OR ""counterfeit detection"" OR ""hardware authentication"" OR ""physically unclonable function"" OR PUF OR ""chip provenance"" OR ""chain of custody"" OR traceability OR ""burn-in"" OR ""system-level test"" OR SLT OR ""final test"" OR ""package test"" OR ""wafer probe"" OR ""wafer sort"" OR ""known good die"" OR KGD OR ""hardware trojan"" OR ""trojan detection"" OR ""binning"" OR ""speed binning"") AND TITLE-ABS-KEY(""integrated circuit"" OR ""IC design"" OR CMOS OR VLSI OR ""standard cell"" OR ""cell library"" OR netlist OR ""physical design"" OR ""System Verilog"" OR ""place and route"" OR ""static timing analysis"" OR ""timing closure"" OR ""clock tree"" OR TCAD OR CTS OR layout OR ""layout synthesis"" OR ""simulation"" OR lithography OR mask OR ""design rule"" OR DRC OR LVS OR ""EDA"" OR ""electronic design automation"") AND PUBYEAR = 2017 AND (SRCTITLE(""IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems"") OR SRCTITLE(""ACM Transactions on Design Automation of Electronic Systems"") OR SRCTITLE(""Integration"") OR SRCTITLE(""Journal of Computational Electronics"") OR SRCTITLE(""IEEE Transactions on Very Large Scale Integration (VLSI) Systems"") OR SRCTITLE(""IEEE Design & Test"") OR SRCTITLE(""Microelectronics Journal"") OR SRCTITLE(""IEEE Transactions on Semiconductor Manufacturing"") OR SRCTITLE(""Microelectronics Reliability"")) AND SRCTYPE(j) AND DOCTYPE(ar)",0,0,2-s2.0-85027886571,A multi-port low-power current mode PUF using MOSFET current-division deviation in 65 nm technology,Li G.,2017-09-01,Microelectronics Journal,10.1016/j.mejo.2017.07.017,13,Article,Journal
transit,2017,"TITLE-ABS-KEY(""supply chain"" OR ""semiconductor supply chain"" OR ""counterfeit"" OR ""IC counterfeit"" OR ""counterfeit detection"" OR ""hardware authentication"" OR ""physically unclonable function"" OR PUF OR ""chip provenance"" OR ""chain of custody"" OR traceability OR ""burn-in"" OR ""system-level test"" OR SLT OR ""final test"" OR ""package test"" OR ""wafer probe"" OR ""wafer sort"" OR ""known good die"" OR KGD OR ""hardware trojan"" OR ""trojan detection"" OR ""binning"" OR ""speed binning"") AND TITLE-ABS-KEY(""integrated circuit"" OR ""IC design"" OR CMOS OR VLSI OR ""standard cell"" OR ""cell library"" OR netlist OR ""physical design"" OR ""System Verilog"" OR ""place and route"" OR ""static timing analysis"" OR ""timing closure"" OR ""clock tree"" OR TCAD OR CTS OR layout OR ""layout synthesis"" OR ""simulation"" OR lithography OR mask OR ""design rule"" OR DRC OR LVS OR ""EDA"" OR ""electronic design automation"") AND PUBYEAR = 2017 AND (SRCTITLE(""IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems"") OR SRCTITLE(""ACM Transactions on Design Automation of Electronic Systems"") OR SRCTITLE(""Integration"") OR SRCTITLE(""Journal of Computational Electronics"") OR SRCTITLE(""IEEE Transactions on Very Large Scale Integration (VLSI) Systems"") OR SRCTITLE(""IEEE Design & Test"") OR SRCTITLE(""Microelectronics Journal"") OR SRCTITLE(""IEEE Transactions on Semiconductor Manufacturing"") OR SRCTITLE(""Microelectronics Reliability"")) AND SRCTYPE(j) AND DOCTYPE(ar)",0,0,2-s2.0-85021392148,A very stable diode-based physically unclonable constant,Bernardini R.,2017-09-01,Integration the VLSI Journal,10.1016/j.vlsi.2017.06.010,3,Article,Journal
